fecha,estadio,local,visitante,score,tarjetas_amarillas_local,tarjetas_amarillas_visitante,tarjetas_rojas_local,tarjetas_rojas_visitante,posesion_local,posesion_visitante,fuera_de_juego_local,fuera_de_juego_visitante,corners_local,corners_visitante,tiros_a_puerta_local,tiros_a_puerta_visitante,tiros_fuera_local,tiros_fuera_visitante,intentos_a_porteria_local,intentos_a_porteria_visitante,atajadas_local,atajadas_visitante,faltas_local,faltas_visitante,penales_local,penales_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,ataques_peligrosos_local,ataques_peligrosos_visitante,ataques_local,ataques_visitante,faltas_totales,tarjetas_amarillas_totales,tarjetas_rojas_totales,tarjetas_totales,tiros_esquina_totales,avg_local_corners_local,avg_visitante_corners_visitante,avg_visitante_corners_conceded,avg_local_corners_conceded,expected_corners,diff_corners_strength,equipo_local_id,equipo_visitante_id,local_avg_last5,visitante_avg_last5,local_corner_category,visitante_corner_category,ratio_ataques_peligrosos,eficiencia_corner_local,local_avg_last3,visitante_avg_last3,diff_last3_vs_last5_local,diff_last3_vs_last5_visitante,consistencia_corners_local,last3_vs_media_liga,local_last1,visitante_last1,corners_vs_rival,posesion_x_ataques_peligrosos,ratio_corners_last5
2021-05-14,Estadio Alejandro Serrano Aguilar Banco del Austro,Deportivo Cuenca,Mushuc Runa SC,1 - 2,4,5,0.0,0.0,0.5,0.5,5.0,0.0,5,3,3.0,6.0,8.0,5.0,11.0,11.0,4.0,2.0,12.0,17.0,0.0,1.0,7.0,2.0,59.0,30.0,107.0,90.0,29.0,9,0.0,9.0,8,4.672727272727273,4.5625,5.578125,4.090909090909091,4.617613636363636,-0.9053977272727272,10,6,6.0,4.2,1,1,1.9666666011111131,1.6666661111112961,5.666666666666667,3.3333333333333335,-0.33333333333333304,-0.8666666666666667,0.9444442870370633,1.0955361957683123,2.0,5.0,3.5,29.5,1.428571088435455
2021-05-10,Estadio Christian Benítez Betancourt,Guayaquil City,Manta FC,0 - 3,2,1,1.0,0.0,0.43,0.57,0.0,2.0,9,3,0.0,5.0,1.0,3.0,1.0,8.0,2.0,0.0,22.0,12.0,0.0,0.0,4.0,2.0,26.0,32.0,94.0,65.0,34.0,3,1.0,4.0,12,3.257142857142857,3.0384615384615383,6.384615384615385,4.9714285714285715,3.1478021978021977,-3.127472527472528,11,17,4.6,2.4,1,0,0.8124999746093758,9000000.0,6.0,3.3333333333333335,1.4000000000000004,0.9333333333333336,1.304347542533143,1.1599795014017424,5.0,4.0,2.6666666666666665,11.18,1.9166658680558881
2021-05-09,Estadio Gonzalo Pozo Ripalda,Aucas,CD Tecnico Universitario,0 - 2,3,3,0.0,0.0,0.61,0.39,1.0,4.0,4,1,4.0,7.0,8.0,3.0,12.0,10.0,5.0,4.0,17.0,14.0,0.0,0.0,1.0,1.0,53.0,30.0,127.0,88.0,31.0,6,0.0,6.0,5,5.383333333333334,4.120689655172414,4.568965517241379,4.666666666666667,4.752011494252874,0.8143678160919547,12,8,5.2,2.4,1,0,1.7666666077777797,0.9999997500000625,4.666666666666667,2.3333333333333335,-0.5333333333333332,-0.06666666666666643,0.8974357248521042,0.902206278868022,3.0,3.0,9.0,32.33,2.1666657638892652
2021-05-09,Estadio Jocay,Delfin,CD Olmedo,2 - 4,0,0,0.0,0.0,0.63,0.37,3.0,1.0,7,2,6.0,6.0,4.0,3.0,10.0,9.0,2.0,4.0,16.0,13.0,1.0,1.0,5.0,2.0,55.0,30.0,106.0,91.0,29.0,0,0.0,0.0,9,4.75,2.789473684210526,5.684210526315789,4.232142857142857,3.769736842105263,-0.9342105263157894,9,1,4.6,2.4,1,0,1.8333332722222242,1.1666664722222546,4.0,2.6666666666666665,-0.5999999999999996,0.2666666666666666,0.8695650283554287,0.7733196676011617,3.0,4.0,4.333333333333333,34.65,1.9166658680558881
2021-05-09,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Universidad Catolica,2 - 6,1,2,0.0,0.0,0.58,0.42,0.0,2.0,6,3,2.0,6.0,8.0,3.0,10.0,9.0,1.0,0.0,16.0,17.0,0.0,1.0,2.0,0.0,50.0,35.0,87.0,82.0,33.0,3,0.0,3.0,9,5.553571428571429,4.716666666666667,4.266666666666667,4.321428571428571,5.135119047619048,1.2869047619047622,6,13,5.2,4.4,1,1,1.4285713877551034,2.99999850000075,5.0,3.3333333333333335,-0.20000000000000018,-1.0666666666666669,0.9615382766272544,0.966649584501452,2.0,3.0,4.5,28.999999999999996,1.1818179132232014
2021-05-08,Estadio Banco Guayaquil,Independiente del Valle,LDU de Quito,3 - 1,4,2,0.0,0.0,0.52,0.48,0.0,8.0,5,5,6.0,2.0,3.0,5.0,9.0,7.0,1.0,2.0,25.0,15.0,1.0,0.0,1.0,1.0,38.0,35.0,82.0,89.0,40.0,6,0.0,6.0,10,6.046875,4.746031746031746,4.809523809523809,3.359375,5.3964533730158735,1.2373511904761907,7,5,5.2,4.2,1,1,1.0857142546938785,0.8333331944444675,4.0,4.333333333333333,-1.2000000000000002,0.13333333333333286,0.7692306213018035,0.7733196676011617,3.0,7.0,4.25,19.76,1.2380949433107278
2021-05-08,Estadio 9 de Mayo,Orense SC,9 De Octubre,3 - 1,4,4,0.0,0.0,0.56,0.44,2.0,0.0,9,5,5.0,4.0,2.0,5.0,7.0,9.0,3.0,2.0,20.0,16.0,0.0,0.0,0.0,1.0,55.0,65.0,68.0,75.0,36.0,8,0.0,8.0,14,5.6521739130434785,4.176470588235294,5.823529411764706,3.449275362318841,4.914322250639387,-0.17135549872122713,15,16,6.4,6.6,1,1,0.8461538331360949,1.799999640000072,5.666666666666667,6.0,-0.7333333333333334,-0.5999999999999996,0.8854165283203341,1.0955361957683123,4.0,9.0,6.125,30.800000000000004,0.9696968227732088
2021-05-07,Estadio Bellavista de Ambato,CSD Macara,Deportivo Cuenca,1 - 0,5,1,1.0,0.0,0.43,0.57,0.0,6.0,3,4,3.0,8.0,2.0,8.0,5.0,16.0,8.0,2.0,28.0,19.0,0.0,0.0,2.0,6.0,30.0,50.0,72.0,88.0,47.0,6,1.0,7.0,7,4.4363636363636365,3.542372881355932,5.338983050847458,4.345454545454546,3.989368258859784,-0.9026194144838211,14,10,5.6,4.6,1,1,0.5999999880000003,0.9999996666667778,2.3333333333333335,4.666666666666667,-3.266666666666666,0.06666666666666732,0.4166665922619181,0.451103139434011,3.0,6.0,7.0,12.9,1.2173910396976
2021-05-03,Estadio Olímpico de Riobamba,CD Olmedo,Guayaquil City,0 - 0,0,0,1.0,1.0,0.6,0.4,1.0,1.0,4,2,5.0,4.0,11.0,2.0,16.0,6.0,4.0,5.0,14.0,15.0,0.0,0.0,4.0,0.0,74.0,24.0,104.0,68.0,29.0,0,2.0,2.0,6,4.15,2.358974358974359,6.051282051282051,4.65,3.25448717948718,-1.9012820512820507,1,11,3.2,0.4,0,0,3.083333204861116,0.799999840000032,3.6666666666666665,0.6666666666666666,0.46666666666666634,0.2666666666666666,1.1458329752605283,0.7088763619677315,1.0,0.0,4.666666666666667,44.4,7.999980000050001
2021-05-02,Estadio Jocay,Manta FC,Independiente del Valle,2 - 1,5,2,0.0,0.0,0.36,0.64,5.0,0.0,0,10,2.0,7.0,1.0,4.0,3.0,11.0,6.0,0.0,17.0,14.0,0.0,0.0,0.0,2.0,15.0,68.0,63.0,113.0,31.0,7,0.0,7.0,10,4.25,5.5,3.696969696969697,5.7,4.875,0.5530303030303032,17,7,4.8,5.2,1,1,0.22058823205017306,0.0,2.3333333333333335,4.333333333333333,-2.4666666666666663,-0.8666666666666671,0.4861110098379841,0.451103139434011,5.0,1.0,7.0,5.3999999999999995,0.9230767455621642
2021-05-02,Estadio 9 de Mayo,Orense SC,Emelec,2 - 3,1,1,0.0,0.0,0.53,0.47,3.0,3.0,8,2,4.0,5.0,4.0,3.0,8.0,8.0,2.0,2.0,14.0,12.0,1.0,2.0,2.0,3.0,36.0,32.0,76.0,82.0,26.0,2,0.0,2.0,10,5.6521739130434785,3.912280701754386,5.2631578947368425,3.449275362318841,4.782227307398932,0.389016018306636,15,4,7.0,3.8,2,1,1.1249999648437512,1.999999500000125,7.0,3.6666666666666665,0.0,-0.1333333333333333,0.9999998571428775,1.3533094183020329,9.0,6.0,0.5,19.080000000000002,1.8421047783934794
2021-05-02,Estadio Bellavista de Ambato,CD Tecnico Universitario,Mushuc Runa SC,1 - 3,2,1,0.0,0.0,0.54,0.46,3.0,1.0,10,2,8.0,6.0,9.0,2.0,17.0,8.0,3.0,7.0,21.0,15.0,0.0,1.0,4.0,1.0,52.0,27.0,93.0,66.0,36.0,3,0.0,3.0,12,4.983870967741935,4.5625,5.578125,3.629032258064516,4.773185483870968,-0.594254032258065,8,6,5.0,3.0,1,0,1.9259258545953386,1.2499998437500197,5.0,3.3333333333333335,0.0,0.3333333333333335,0.99999980000004,0.966649584501452,4.0,3.0,7.0,28.080000000000002,1.6666661111112961
2021-05-02,Estadio Monumental Banco Pichincha,Barcelona SC,Delfin,2 - 1,1,4,0.0,0.0,0.58,0.42,3.0,1.0,7,1,7.0,3.0,8.0,6.0,15.0,9.0,2.0,5.0,11.0,15.0,1.0,1.0,3.0,0.0,48.0,27.0,86.0,57.0,26.0,5,0.0,5.0,8,5.672727272727273,3.456140350877193,5.964912280701754,3.8181818181818183,4.564433811802233,-0.29218500797448144,0,9,8.0,3.6,2,1,1.7777777119341587,0.9999998571428775,6.666666666666667,1.3333333333333333,-1.333333333333333,-2.2666666666666666,0.8333332291666798,1.2888661126686027,8.0,2.0,5.5,27.839999999999996,2.222221604938443
2021-05-01,Estadio Rodrigo Paz Delgado,LDU de Quito,CSD Macara,2 - 1,4,1,0.0,0.0,0.52,0.48,2.0,1.0,6,6,10.0,8.0,10.0,5.0,20.0,13.0,7.0,8.0,16.0,13.0,0.0,0.0,0.0,3.0,55.0,42.0,106.0,87.0,29.0,5,0.0,5.0,12,5.970149253731344,4.6923076923076925,4.230769230769231,3.4328358208955225,5.331228473019518,1.7393800229621128,5,14,5.6,5.2,1,1,1.309523778344672,0.599999940000006,6.0,5.666666666666667,0.40000000000000036,0.4666666666666668,1.071428380102075,1.1599795014017424,4.0,5.0,7.333333333333333,28.6,1.0769228698225248
2021-05-01,Estadio Christian Benítez Betancourt,9 De Octubre,Deportivo Cuenca,2 - 1,3,2,0.0,1.0,0.62,0.38,1.0,5.0,4,4,7.0,4.0,5.0,2.0,12.0,6.0,3.0,5.0,18.0,17.0,0.0,0.0,1.0,0.0,49.0,31.0,91.0,70.0,35.0,5,1.0,6.0,8,4.0,3.542372881355932,5.338983050847458,4.105263157894737,3.7711864406779663,-1.3389830508474576,16,10,5.2,4.6,1,1,1.5806451103017707,0.57142848979593,6.666666666666667,4.666666666666667,1.4666666666666668,0.06666666666666732,1.282051035503006,1.2888661126686027,10.0,4.0,4.0,30.38,1.1304345368620572
2021-05-01,Estadio Olímpico Atahualpa,Universidad Catolica,Aucas,1 - 1,4,2,0.0,0.0,0.52,0.48,2.0,0.0,7,3,3.0,2.0,11.0,5.0,14.0,7.0,1.0,2.0,18.0,19.0,0.0,0.0,1.0,0.0,47.0,34.0,87.0,75.0,37.0,6,0.0,6.0,10,5.233333333333333,4.0344827586206895,5.4655172413793105,3.783333333333333,4.6339080459770114,-0.2321839080459771,13,12,6.2,4.2,1,1,1.3823529005190325,2.3333325555558146,6.666666666666667,4.333333333333333,0.4666666666666668,0.13333333333333286,1.0752686437738745,1.2888661126686027,11.0,4.0,4.0,24.44,1.476190124716637
2021-04-19,Estadio Jocay,Manta FC,Delfin,1 - 2,4,3,0.0,0.0,0.44,0.56,2.0,1.0,7,3,3.0,6.0,4.0,1.0,7.0,7.0,4.0,2.0,22.0,26.0,0.0,1.0,4.0,1.0,37.0,42.0,78.0,91.0,48.0,7,0.0,7.0,10,4.25,3.456140350877193,5.964912280701754,5.7,3.8530701754385968,-1.7149122807017543,17,9,4.4,3.0,1,0,0.8809523599773248,2.3333325555558146,4.0,2.0,-0.40000000000000036,-1.0,0.9090907024793857,0.7733196676011617,0.0,1.0,5.666666666666667,16.28,1.4666661777779408
2021-04-18,Estadio Banco del Pacífico George Capwell,Emelec,CD Tecnico Universitario,2 - 0,0,1,0.0,0.0,0.58,0.42,2.0,3.0,4,5,3.0,3.0,4.0,3.0,7.0,6.0,3.0,1.0,13.0,9.0,0.0,0.0,0.0,2.0,47.0,42.0,84.0,77.0,22.0,1,0.0,1.0,9,6.345454545454546,4.120689655172414,4.568965517241379,3.418181818181818,5.23307210031348,1.7764890282131667,4,8,7.0,2.8,2,0,1.1190475924036287,1.333332888889037,6.333333333333333,3.0,-0.666666666666667,0.20000000000000018,0.9047617755102225,1.2244228070351726,8.0,1.0,7.0,27.259999999999998,2.499999107143176
2021-04-18,Estadio Banco Guayaquil,Independiente del Valle,9 De Octubre,2 - 1,1,2,0.0,0.0,0.65,0.35,4.0,4.0,6,1,8.0,3.0,5.0,1.0,13.0,4.0,2.0,7.0,13.0,10.0,0.0,0.0,2.0,0.0,50.0,24.0,96.0,73.0,23.0,3,0.0,3.0,7,6.046875,4.176470588235294,5.823529411764706,3.359375,5.111672794117647,0.22334558823529438,7,16,5.8,4.8,1,1,2.0833332465277814,0.7499999062500118,4.666666666666667,5.0,-1.1333333333333329,0.20000000000000018,0.8045975624257077,0.902206278868022,5.0,5.0,6.666666666666667,32.5,1.2083330815972746
2021-04-18,Estadio Christian Benítez Betancourt,Guayaquil City,LDU de Quito,2 - 2,2,5,0.0,0.0,0.42,0.58,3.0,1.0,3,5,4.0,3.0,1.0,5.0,5.0,8.0,1.0,2.0,22.0,20.0,1.0,0.0,1.0,2.0,29.0,65.0,86.0,95.0,42.0,7,0.0,7.0,8,3.257142857142857,4.746031746031746,4.809523809523809,4.9714285714285715,4.001587301587302,-1.5523809523809522,11,5,4.4,4.4,1,1,0.44615383928994096,0.7499998125000469,5.666666666666667,5.666666666666667,1.2666666666666666,1.2666666666666666,1.2878784951791298,1.0955361957683123,9.0,5.0,6.0,12.18,0.9999997727273243
2021-04-17,Estadio Gonzalo Pozo Ripalda,Aucas,CD Olmedo,1 - 3,1,1,0.0,0.0,0.47,0.53,1.0,1.0,3,3,3.0,4.0,3.0,1.0,6.0,5.0,1.0,3.0,13.0,7.0,0.0,0.0,1.0,0.0,43.0,43.0,73.0,59.0,20.0,2,0.0,2.0,6,5.383333333333334,2.789473684210526,5.684210526315789,4.666666666666667,4.08640350877193,-0.30087719298245563,12,1,4.4,2.6,1,0,0.9999999767441866,0.9999996666667778,3.3333333333333335,3.0,-1.0666666666666669,0.3999999999999999,0.7575755853994881,0.6444330563343014,4.0,2.0,4.666666666666667,20.209999999999997,1.6923070414203687
2021-04-17,Estadio Bellavista de Ambato,CSD Macara,Orense SC,1 - 0,5,3,1.0,0.0,0.52,0.48,3.0,3.0,7,0,7.0,4.0,9.0,6.0,16.0,10.0,4.0,6.0,18.0,17.0,0.0,1.0,1.0,0.0,50.0,41.0,91.0,89.0,35.0,8,1.0,9.0,7,4.4363636363636365,3.912280701754386,4.824561403508772,4.345454545454546,4.174322169059011,-0.38819776714513576,14,15,4.6,2.4,1,0,1.219512165377752,0.9999998571428775,4.333333333333333,1.6666666666666667,-0.2666666666666666,-0.7333333333333332,0.942028780718381,0.8377629732345917,3.0,3.0,6.0,26.0,1.9166658680558881
2021-04-14,Estadio Olímpico Atahualpa,Universidad Catolica,Emelec,2 - 3,2,3,1.0,0.0,0.0,0.0,4.0,3.0,9,3,5.0,5.0,6.0,3.0,11.0,8.0,2.0,10.0,16.0,14.0,1.0,0.0,1.0,4.0,72.0,35.0,107.0,77.0,30.0,5,1.0,6.0,12,5.233333333333333,3.912280701754386,5.2631578947368425,3.783333333333333,4.57280701754386,-0.029824561403509087,13,4,6.2,4.0,1,1,2.057142798367349,1.799999640000072,9.0,3.6666666666666665,2.8,-0.3333333333333335,1.4516126690947306,1.7399692521026138,7.0,2.0,3.6,0.0,1.5499996125000968
2021-04-14,Estadio Rodrigo Paz Delgado,LDU de Quito,Manta FC,1 - 0,1,3,0.0,0.0,0.65,0.35,2.0,2.0,7,3,3.0,2.0,8.0,6.0,11.0,8.0,2.0,2.0,18.0,19.0,0.0,0.0,7.0,1.0,75.0,31.0,126.0,72.0,37.0,4,0.0,4.0,10,5.970149253731344,3.0384615384615383,6.384615384615385,3.4328358208955225,4.504305396096441,-0.4144661308840414,5,17,6.0,2.8,1,0,2.4193547606659753,2.3333325555558146,5.666666666666667,3.3333333333333335,-0.33333333333333304,0.5333333333333337,0.9444442870370633,1.0955361957683123,6.0,3.0,5.666666666666667,48.75,2.142856377551294
2021-04-14,Estadio Jocay,Delfin,CSD Macara,2 - 0,2,2,0.0,0.0,0.52,0.48,3.0,1.0,3,2,3.0,2.0,5.0,2.0,8.0,4.0,2.0,2.0,22.0,15.0,0.0,0.0,0.0,1.0,34.0,42.0,91.0,93.0,37.0,4,0.0,4.0,5,4.75,4.6923076923076925,4.230769230769231,4.232142857142857,4.721153846153847,0.5192307692307692,9,14,4.4,5.2,1,1,0.8095237902494337,0.9999996666667778,4.333333333333333,4.333333333333333,-0.06666666666666732,-0.8666666666666671,0.9848482610193344,0.8377629732345917,7.0,6.0,7.0,17.68,0.8461536834319839
2021-04-13,Estadio Olímpico de Riobamba,CD Olmedo,Deportivo Cuenca,2 - 2,5,3,0.0,0.0,0.45,0.55,1.0,4.0,3,4,6.0,4.0,5.0,1.0,11.0,5.0,2.0,4.0,25.0,21.0,1.0,0.0,1.0,1.0,38.0,52.0,108.0,103.0,46.0,8,0.0,8.0,7,4.15,3.542372881355932,5.338983050847458,4.65,3.8461864406779664,-1.1889830508474573,1,10,3.6,4.4,1,1,0.7307692167159766,0.49999991666668053,2.6666666666666665,4.0,-0.9333333333333336,-0.40000000000000036,0.7407405349794809,0.5155464450674411,4.0,4.0,3.75,17.1,0.8181816322314471
2021-04-13,Estadio Christian Benítez Betancourt,9 De Octubre,Guayaquil City,4 - 0,3,4,0.0,0.0,0.4,0.6,2.0,3.0,2,6,5.0,2.0,4.0,3.0,9.0,5.0,2.0,1.0,24.0,12.0,1.0,0.0,1.0,2.0,30.0,33.0,56.0,92.0,36.0,7,0.0,7.0,8,4.0,2.358974358974359,6.051282051282051,4.105263157894737,3.1794871794871797,-2.051282051282051,16,11,4.4,1.6,1,0,0.9090908815427007,0.399999920000016,5.333333333333333,2.6666666666666665,0.9333333333333327,1.0666666666666664,1.212120936639181,1.0310928901348821,4.0,2.0,3.0,12.0,2.7499982812510746
2021-04-12,Estadio 9 de Mayo,Orense SC,Mushuc Runa SC,0 - 2,3,1,0.0,0.0,0.6,0.4,6.0,1.0,6,4,4.0,2.0,8.0,1.0,12.0,3.0,0.0,4.0,16.0,24.0,0.0,0.0,0.0,1.0,68.0,19.0,97.0,73.0,40.0,4,0.0,4.0,10,5.6521739130434785,4.5625,5.578125,3.449275362318841,5.107336956521739,0.07404891304347849,15,6,6.2,3.2,1,0,3.5789471800554113,1.4999996250000938,7.666666666666667,3.0,1.4666666666666668,-0.20000000000000018,1.236558940339956,1.4821960295688932,8.0,2.0,2.0,40.8,1.9374993945314392
2021-04-09,Estadio Jocay,Manta FC,CD Tecnico Universitario,0 - 2,5,3,0.0,0.0,0.49,0.51,2.0,0.0,3,3,1.0,4.0,3.0,5.0,4.0,9.0,2.0,1.0,22.0,22.0,0.0,0.0,0.0,1.0,28.0,31.0,74.0,82.0,44.0,8,0.0,8.0,6,4.25,4.120689655172414,4.568965517241379,5.7,4.185344827586206,-0.318965517241379,17,8,3.4,3.0,0,0,0.9032257773152975,2.9999970000030003,3.3333333333333335,3.0,-0.06666666666666643,0.0,0.9803918685121956,0.6444330563343014,7.0,5.0,5.8,13.719999999999999,1.1333329555556815
2021-04-04,Estadio Bellavista de Ambato,CD Tecnico Universitario,Guayaquil City,3 - 0,2,4,0.0,0.0,0.52,0.48,4.0,2.0,4,3,9.0,2.0,5.0,6.0,14.0,8.0,2.0,6.0,11.0,12.0,0.0,0.0,1.0,0.0,52.0,34.0,111.0,87.0,23.0,6,0.0,6.0,7,4.983870967741935,2.358974358974359,6.051282051282051,3.629032258064516,3.671422663358147,-1.067411083540116,8,11,4.0,2.2,1,0,1.529411719723185,0.44444439506173394,6.0,3.6666666666666665,2.0,1.4666666666666663,1.4999996250000938,1.1599795014017424,10.0,6.0,3.5,27.04,1.8181809917359126
2021-04-04,Estadio Christian Benítez Betancourt,9 De Octubre,Aucas,1 - 3,4,2,0.0,0.0,0.52,0.48,1.0,0.0,4,3,4.0,4.0,5.0,8.0,9.0,12.0,1.0,3.0,19.0,16.0,1.0,0.0,0.0,1.0,68.0,48.0,117.0,76.0,35.0,6,0.0,6.0,7,4.0,4.0344827586206895,5.4655172413793105,4.105263157894737,4.017241379310345,-1.4655172413793105,16,12,5.2,4.0,1,1,1.4166666371527785,0.9999997500000625,3.3333333333333335,3.3333333333333335,-1.8666666666666667,-0.6666666666666665,0.641025517751503,0.6444330563343014,2.0,3.0,5.5,35.36,1.2999996750000813
2021-04-04,Estadio 9 de Mayo,Orense SC,Manta FC,0 - 1,3,2,0.0,0.0,0.67,0.33,3.0,1.0,7,5,3.0,2.0,6.0,4.0,9.0,6.0,1.0,3.0,17.0,10.0,0.0,0.0,0.0,1.0,49.0,30.0,85.0,66.0,27.0,5,0.0,5.0,12,5.6521739130434785,3.0384615384615383,6.384615384615385,3.449275362318841,4.345317725752508,-0.7324414715719065,15,17,6.8,3.6,1,1,1.6333332788888906,2.3333325555558146,7.0,3.6666666666666665,0.20000000000000018,0.06666666666666643,1.0294116133218216,1.3533094183020329,6.0,3.0,5.0,32.830000000000005,1.8888883641976764
2021-04-03,Estadio Rodrigo Paz Delgado,LDU de Quito,Mushuc Runa SC,0 - 0,2,3,0.0,0.0,0.68,0.32,6.0,2.0,9,1,5.0,5.0,10.0,1.0,15.0,6.0,5.0,5.0,14.0,13.0,0.0,0.0,5.0,0.0,73.0,34.0,121.0,75.0,27.0,5,0.0,5.0,10,5.970149253731344,4.5625,5.578125,3.4328358208955225,5.266324626865671,0.39202425373134364,5,6,6.8,3.0,1,0,2.147058760380625,1.799999640000072,7.333333333333333,2.3333333333333335,0.5333333333333332,-0.6666666666666665,1.078431213956194,1.417752723935463,7.0,4.0,5.5,49.64,2.266665911111363
2021-04-02,Estadio Olímpico Atahualpa,Universidad Catolica,CSD Macara,1 - 1,4,1,0.0,0.0,0.48,0.52,0.0,2.0,2,3,2.0,3.0,7.0,1.0,9.0,4.0,2.0,1.0,20.0,15.0,0.0,0.0,1.0,0.0,61.0,58.0,98.0,89.0,35.0,5,0.0,5.0,5,5.233333333333333,4.6923076923076925,4.230769230769231,3.783333333333333,4.962820512820513,1.0025641025641026,13,14,6.2,4.4,1,1,1.05172411979786,0.99999950000025,6.0,3.6666666666666665,-0.20000000000000018,-0.7333333333333338,0.9677417793964871,1.1599795014017424,9.0,2.0,6.833333333333333,29.279999999999998,1.4090905888430478
2021-04-01,Estadio Olímpico Atahualpa,Universidad Catolica,CSD Macara,1 - 1,4,1,0.0,0.0,0.48,0.52,0.0,2.0,2,3,2.0,3.0,7.0,1.0,9.0,4.0,2.0,1.0,20.0,15.0,0.0,0.0,1.0,0.0,61.0,58.0,98.0,89.0,35.0,5,0.0,5.0,5,5.233333333333333,4.6923076923076925,4.230769230769231,3.783333333333333,4.962820512820513,1.0025641025641026,13,14,6.2,3.8,1,1,1.05172411979786,0.99999950000025,4.333333333333333,2.6666666666666665,-1.8666666666666671,-1.1333333333333333,0.6989246184530185,0.8377629732345917,2.0,3.0,3.0,29.279999999999998,1.6315785180056532
2021-04-01,Estadio Bellavista de Ambato,CD Tecnico Universitario,Independiente del Valle,0 - 2,1,3,0.0,0.0,0.47,0.53,3.0,0.0,7,2,2.0,3.0,3.0,0.0,5.0,3.0,1.0,2.0,15.0,23.0,0.0,0.0,0.0,1.0,87.0,100.0,112.0,126.0,38.0,4,0.0,4.0,9,4.983870967741935,5.5,3.696969696969697,3.629032258064516,5.241935483870968,1.2869012707722383,8,7,5.2,4.0,1,1,0.8699999913000002,3.499998250000875,7.0,4.333333333333333,1.7999999999999998,0.33333333333333304,1.3461535872781563,1.3533094183020329,4.0,10.0,3.0,40.89,1.2999996750000813
2021-03-31,Estadio Christian Benítez Betancourt,Guayaquil City,Orense SC,4 - 1,2,6,0.0,1.0,0.55,0.45,4.0,0.0,2,5,5.0,5.0,1.0,3.0,6.0,8.0,4.0,2.0,8.0,17.0,0.0,0.0,0.0,1.0,40.0,52.0,89.0,103.0,25.0,8,1.0,9.0,7,3.257142857142857,3.912280701754386,4.824561403508772,4.9714285714285715,3.5847117794486216,-1.5674185463659152,11,15,4.6,2.8,1,0,0.7692307544378701,0.399999920000016,4.666666666666667,2.6666666666666665,0.06666666666666732,-0.1333333333333333,1.0144925330813335,0.902206278868022,3.0,0.0,5.0,22.0,1.6428565561226585
2021-03-31,Estadio Gonzalo Pozo Ripalda,Aucas,Delfin,3 - 3,4,2,0.0,0.0,0.65,0.35,2.0,0.0,10,4,8.0,5.0,8.0,6.0,16.0,11.0,2.0,5.0,13.0,12.0,1.0,0.0,4.0,0.0,49.0,27.0,79.0,70.0,25.0,6,0.0,6.0,14,5.383333333333334,3.456140350877193,5.964912280701754,4.666666666666667,4.419736842105263,-0.5815789473684205,12,9,5.4,2.2,1,0,1.8148147475994538,1.2499998437500197,5.666666666666667,2.6666666666666665,0.2666666666666666,0.46666666666666634,1.049382521719286,1.0955361957683123,3.0,3.0,2.6666666666666665,31.85,2.454544338843482
2021-03-22,Estadio Alejandro Serrano Aguilar Banco del Austro,Deportivo Cuenca,Orense SC,1 - 0,4,3,0.0,0.0,0.46,0.54,1.0,0.0,5,11,5.0,4.0,2.0,5.0,7.0,9.0,4.0,4.0,22.0,11.0,1.0,0.0,0.0,3.0,26.0,39.0,59.0,77.0,33.0,7,0.0,7.0,16,4.672727272727273,3.912280701754386,4.824561403508772,4.090909090909091,4.2925039872408295,-0.15183413078149943,10,15,6.2,4.2,1,1,0.6666666495726501,0.99999980000004,4.0,5.333333333333333,-2.2,1.1333333333333329,0.6451611862643247,0.7733196676011617,5.0,5.0,7.5,11.96,1.476190124716637
2021-03-21,Estadio Banco del Pacífico George Capwell,Emelec,9 De Octubre,0 - 1,2,3,0.0,0.0,0.62,0.38,6.0,1.0,7,1,5.0,3.0,5.0,3.0,10.0,6.0,2.0,4.0,18.0,13.0,0.0,0.0,0.0,1.0,55.0,40.0,103.0,78.0,31.0,5,0.0,5.0,8,6.345454545454546,4.176470588235294,5.823529411764706,3.418181818181818,5.2609625668449205,0.5219251336898401,4,16,7.2,4.0,2,1,1.374999965625001,1.399999720000056,6.333333333333333,2.3333333333333335,-0.8666666666666671,-1.6666666666666665,0.8796295074588646,1.2244228070351726,4.0,1.0,5.25,34.1,1.7999995500001125
2021-03-21,Estadio Christian Benítez Betancourt,Guayaquil City,Universidad Catolica,1 - 2,0,0,0.0,0.0,0.46,0.54,6.0,3.0,3,8,5.0,8.0,8.0,4.0,13.0,12.0,6.0,4.0,14.0,15.0,0.0,0.0,1.0,2.0,46.0,57.0,91.0,95.0,29.0,0,0.0,0.0,11,3.257142857142857,4.716666666666667,4.266666666666667,4.9714285714285715,3.986904761904762,-1.0095238095238095,11,13,4.4,4.4,1,1,0.8070175297014469,0.599999880000024,2.6666666666666665,4.666666666666667,-1.7333333333333338,0.2666666666666666,0.6060604683195905,0.5155464450674411,2.0,3.0,9.0,21.16,0.9999997727273243
